#FLYBASE1	FLYBASE2	PubMedIds	UniProtID1	UniProtID2	Name1	Name2	Score
FBgn0000063	FBgn0028509	15575970	Q9VEH1	Q9NGC3	ALD	CENG1A	0.183
FBgn0000063	FBgn0030122	15575970	Q9VEH1	Q9W351	CG16892-RA	ALD	0.183
FBgn0000063	FBgn0032192	15575970	Q9VEH1	Q9VL27	Q9VL27	ALD	0.183
FBgn0000063	FBgn0032196	15575970	Q9VEH1	Q9VL21	Q9VL21	ALD	0.183
FBgn0000063	FBgn0033713	15575970	Q9VEH1	Q0E9B5	ALD	Q0E9B5	0.183
FBgn0000063	FBgn0034371	15575970	Q9VEH1	Q8MSD1	ALD	SP2637	0.183
FBgn0000063	FBgn0034504	15575970	Q9VEH1	A1ZBT6	ALD	A1ZBT6	0.183
FBgn0000063	FBgn0034758	15575970	Q9VEH1	Q9W221	CG13510-RA	ALD	0.183
FBgn0000063	FBgn0035325	15575970	Q9VEH1	Q8SXL5	ALD	Q8SXL5	0.183
FBgn0000063	FBgn0035788	15575970	Q9VEH1	Q9VS76	CG8541-RA	ALD	0.183
FBgn0000063	FBgn0038945	15575970	Q9VEH1	Q9VD31	ALD	Q9VD31	0.183
FBgn0000063	FBgn0039210	15575970	Q9VEH1	Q9VC60	ALD	Q9VC60	0.183
FBgn0000063	FBgn0041194	15575970	Q9VEH1	Q967S0	ALD	PRAT2	0.183
FBgn0000063	FBgn0042102	15575970	Q9VEH1	Q9I7L0	ALD	Q9I7L0	0.183
FBgn0000063	FBgn0051204	15575970	Q9VEH1	Q8IMG8	ALD	CG31204-RA	0.183
FBgn0000063	FBgn0051211	15575970	Q9VEH1	Q86B99	ALD	Q86B99	0.183
FBgn0000063	FBgn0051646	15575970	Q9VEH1	Q9VMN6	CG31646-RA	ALD	0.183
FBgn0000063	FBgn0053109	15575970	Q9VEH1	Q9VFL9	CG33109-RA	ALD	0.183
FBgn0000063	FBgn0260943	15575970	Q9VEH1	Q9VVE5	RBP6	ALD	0.183
FBgn0000063	FBgn0261552	25294943	Q9VEH1	Q9GQN4	ALD	PS	0.126
FBgn0000063	FBgn0265298	15575970	Q9VEH1	Q9V3T8	ALD	SC35	0.183
FBgn0000063	FBgn0283477	15575970	Q9VEH1	Q9V3W7	ALD	SF2	0.183
FBgn0000064	FBgn0000064	14605208	P07764	P07764	ALD	ALD	0.376
FBgn0000064	FBgn0000084	22036573	P07764	P22465	ANXB10	ALD	0.126
FBgn0000064	FBgn0000116	22036573	P07764	P48610	ARGK	ALD	0.126
FBgn0000064	FBgn0000117	25294943	P07764	P18824	ARM	ALD	0.126
FBgn0000064	FBgn0000150	22036573	P07764	P08879	AWD	ALD	0.126
FBgn0000064	FBgn0000579	22036573	P07764	P15007	ENO	ALD	0.126
FBgn0000064	FBgn0000667	22036573	P07764	P18091	ACTN	ALD	0.126
FBgn0000064	FBgn0001092	22036573	P07764	P07487	ALD	GAPDH2	0.126
FBgn0000064	FBgn0001098	25294943	P07764	P54385	GDH	ALD	0.126
FBgn0000064	FBgn0001128	22036573	P07764	P13706	GPDH	ALD	0.126
FBgn0000064	FBgn0001942	25294943	P07764	Q02748	EIF-4A	ALD	0.126
FBgn0000064	FBgn0002565	22036573	P07764	Q24388	LSP2	ALD	0.126
FBgn0000064	FBgn0002772	22036573	P07764	P06742	ALD	MLC1	0.126
FBgn0000064	FBgn0002773	22036573	P07764	P18432	MLC2	ALD	0.126
FBgn0000064	FBgn0003076	25294943	P07764	Q9VUY9	PGM	ALD	0.126
FBgn0000064	FBgn0003149	22036573	P07764	P35415;P35416	PRM	ALD	0.126
FBgn0000064	FBgn0004047	22036573	P07764	P06607	ALD	YP3	0.126
FBgn0000064	FBgn0004117	22036573	P07764	P09491	TM2	ALD	0.126
FBgn0000064	FBgn0004169	22036573	P07764	P19351	UP	ALD	0.126
FBgn0000064	FBgn0004507	22036573;25294943	P07764	Q9XTL9	GLYP	ALD	0.236
FBgn0000064	FBgn0004647	25294943	P07764	P07207	ALD	N	0.126
FBgn0000064	FBgn0004654	22036573	P07764	P41572	PGD	ALD	0.126
FBgn0000064	FBgn0005391	22036573	P07764	P02844	ALD	YP2	0.126
FBgn0000064	FBgn0005585	22036573	P07764	P29413	CRC	ALD	0.126
FBgn0000064	FBgn0005633	22036573	P07764	P35554	FLN	ALD	0.126
FBgn0000064	FBgn0005655	22036573	P07764	P17917	PCNA	ALD	0.126
FBgn0000064	FBgn0008635	25294943	P07764	P45437	BETACOP	ALD	0.126
FBgn0000064	FBgn0010100	25294943	P07764	Q9VIE8	ACON	ALD	0.126
FBgn0000064	FBgn0010213	22036573	P07764	Q00637	SOD2	ALD	0.126
FBgn0000064	FBgn0010223	25294943	P07764	Q05337	GALPHAF	ALD	0.126
FBgn0000064	FBgn0010226	22036573	P07764	P41043	GSTS1	ALD	0.126
FBgn0000064	FBgn0010246	25294943	P07764	Q23979	MYO61F	ALD	0.126
FBgn0000064	FBgn0010288	22036573	P07764	P35122	UCH	ALD	0.126
FBgn0000064	FBgn0010905	25294943	P07764	M9NFI9	ALD	M9NFI9	0.126
FBgn0000064	FBgn0011225	25294943	P07764	Q01989	JAR	ALD	0.126
FBgn0000064	FBgn0013277	25294943	P07764	C7LA76	ALD	HSP70BA-RA	0.126
FBgn0000064	FBgn0013278	25294943	P07764	Q9BIS2	HSP70BB	ALD	0.126
FBgn0000064	FBgn0013279	25294943	P07764	Q9BIS2	HSP70BB	ALD	0.126
FBgn0000064	FBgn0013348	22036573	P07764	P47947	TPNC41C	ALD	0.126
FBgn0000064	FBgn0013954	22036573	P07764	P48375	FK506-BP2	ALD	0.126
FBgn0000064	FBgn0013981	25294943	P07764	P84040	HIS4:CG33909	ALD	0.126
FBgn0000064	FBgn0014184	14605208	P07764	P54361	ODA	ALD	0.332
FBgn0000064	FBgn0015019	25294943	P07764	P48605	CCTGAMMA	ALD	0.126
FBgn0000064	FBgn0016119	22036573	P07764	Q24407	ATPSYN-CF6	ALD	0.126
FBgn0000064	FBgn0016685	22036573	P07764	Q27415	NLP	ALD	0.126
FBgn0000064	FBgn0020503	25294943	P07764	Q9VJE5	CLIP-190	ALD	0.126
FBgn0000064	FBgn0021765	22036573	P07764	O18404	ALD	SCU	0.126
FBgn0000064	FBgn0024315	22036573	P07764	Q9V7S5	PICOT	ALD	0.126
FBgn0000064	FBgn0025885	22036573	P07764	O97477	ALD	INOS	0.126
FBgn0000064	FBgn0027074	25294943	P07764	Q9VJ47	Q9VJ47	ALD	0.126
FBgn0000064	FBgn0027079	25294943	P07764	Q0E993	AATS-VAL	ALD	0.126
FBgn0000064	FBgn0027084	25294943	P07764	Q8SXM8	AATS-LYS	ALD	0.236
FBgn0000064	FBgn0028479	25294943	P07764	Q8IPE8	Q8IPE8	ALD	0.126
FBgn0000064	FBgn0028669	25294943	P07764	A1ZBF7	ALD	A1ZBF7	0.126
FBgn0000064	FBgn0028684	25294943	P07764	Q9V3V6	Q9V3V6	ALD	0.236
FBgn0000064	FBgn0028685	25294943	P07764	Q9W414	RPT4	ALD	0.126
FBgn0000064	FBgn0028690	25294943	P07764	Q9V3Z4	RPN5	ALD	0.236
FBgn0000064	FBgn0028691	25294943	P07764	Q7KMP8	RPN9	ALD	0.126
FBgn0000064	FBgn0028887	25294943	P07764	Q9V453	Q9V453	ALD	0.126
FBgn0000064	FBgn0028968	25294943	P07764	Q8I0G5	GAMMACOP	ALD	0.126
FBgn0000064	FBgn0029084	25294943	P07764	Q9U599	Q9U599	ALD	0.236
FBgn0000064	FBgn0030296	25294943	P07764	Q9VYZ3	Q9VYZ3	ALD	0.126
FBgn0000064	FBgn0030572	25294943	P07764	Q9VY28	MRPS25	ALD	0.126
FBgn0000064	FBgn0031286	25294943	P07764	Q9VPU0	Q9VPU0	ALD	0.236
FBgn0000064	FBgn0031453	22036573	P07764	Q9VQF7	BACC	ALD	0.126
FBgn0000064	FBgn0031663	22036573	P07764	Q9VMW7	Q9VMW7	ALD	0.126
FBgn0000064	FBgn0032444	25294943	P07764	Q9VK69	Q9VK69	ALD	0.126
FBgn0000064	FBgn0032988	25294943	P07764	Q9V9M6	TIF-IA	ALD	0.126
FBgn0000064	FBgn0033166	14605208	P07764	Q7JRJ1	EAF	ALD	0.332
FBgn0000064	FBgn0033446	25294943	P07764	A1Z7Z4	ALD	A1Z7Z4	0.126
FBgn0000064	FBgn0033526	14605208	P07764	A1Z898	ALD	CAF1-105	0.183
FBgn0000064	FBgn0033688	25294943	P07764	A1Z8U0	ALD	PRP8	0.126
FBgn0000064	FBgn0033807	25294943	P07764	E1JH55;Q7KY01	ALD;Q7KY01	ALD;E1JH55	0.126
FBgn0000064	FBgn0034049	14605208	P07764	Q0E961	BDG	ALD	0.183
FBgn0000064	FBgn0034617	14605208	P07764	Q9W2H9	Q9W2H9	ALD	0.332
FBgn0000064	FBgn0034758	14605208	P07764	Q9W221	CG13510-RA	ALD	0.183
FBgn0000064	FBgn0034985	25294943	P07764	Q9W1A0	CG3328-RA	ALD	0.236
FBgn0000064	FBgn0035308	25294943	P07764	B7Z0I2	ALD	B7Z0I2	0.126
FBgn0000064	FBgn0035482	14605208	P07764	Q9VZK1	CG14985-RB	ALD	0.183
FBgn0000064	FBgn0035772	22036573	P07764	Q9NFP5	SH3BETA	ALD	0.126
FBgn0000064	FBgn0035811	25294943	P07764	Q9VSA3	Q9VSA3	ALD	0.126
FBgn0000064	FBgn0036155	25294943	P07764	Q9VTH8	Q9VTH8	ALD	0.126
FBgn0000064	FBgn0036224	25294943	P07764	Q9VTQ9	RPT4R	ALD	0.126
FBgn0000064	FBgn0036258	25294943	P07764	Q9VTU4	Q9VTU4	ALD	0.126
FBgn0000064	FBgn0036962	25294943	P07764	Q9VWA6	CG17122-RA	ALD	0.126
FBgn0000064	FBgn0037126	14605208	P07764	Q9VNY8	Q9VNY8	ALD	0.183
FBgn0000064	FBgn0037249	25294943	P07764	Q9VN25	EIF3-S10	ALD	0.236
FBgn0000064	FBgn0037464	25294943	P07764	E1JJ74;Q86BB0;Q9VI52	ALD;Q86BB0;Q9VI52	ALD;E1JJ74	0.126
FBgn0000064	FBgn0037573	25294943	P07764	Q9VHS8	EIF4AIII	ALD	0.126
FBgn0000064	FBgn0037728	22036573	P07764	Q9VH95	Q9VH95	ALD	0.126
FBgn0000064	FBgn0037889	25294943	P07764	Q9VGQ3	Q9VGQ3	ALD	0.126
FBgn0000064	FBgn0037931	25294943	P07764	Q9VGK1	CG18476-RA	ALD	0.126
FBgn0000064	FBgn0037939	14605208	P07764	Q9VGJ3	Q9VGJ3	ALD	0.183
FBgn0000064	FBgn0038109	14605208	P07764	Q9VG03	Q9VG03	ALD	0.183
FBgn0000064	FBgn0038269	25294943	P07764	Q9VFF3	RRP6	ALD	0.126
FBgn0000064	FBgn0038421	25294943	P07764	Q9VEW2	Q9VEW2	ALD	0.126
FBgn0000064	FBgn0038606	25294943	P07764	Q9VE88	Q9VE88	ALD	0.126
FBgn0000064	FBgn0038862	25294943	P07764	Q9VDD8	UBPY	ALD	0.236
FBgn0000064	FBgn0039732	14605208	P07764	Q9VAC7	CG15525-RA	ALD	0.183
FBgn0000064	FBgn0043841	14605208	P07764	Q0E8R1	VIR-1	ALD	0.183
FBgn0000064	FBgn0050122	14605208	P07764	A1ZBB4	ALD	A1ZBB4	0.183
FBgn0000064	FBgn0051611	25294943	P07764	P84040	HIS4:CG33909	ALD	0.126
FBgn0000064	FBgn0051974	25294943	P07764	Q9VPK3	CG18501	ALD	0.126
FBgn0000064	FBgn0052409	25294943	P07764	Q8I937	Q8I937	ALD	0.126
FBgn0000064	FBgn0052479	25294943	P07764	Q9W0L7	CG13903	ALD	0.126
FBgn0000064	FBgn0053869	25294943	P07764	P84040	HIS4:CG33909	ALD	0.126
FBgn0000064	FBgn0053877	25294943	P07764	P84040	HIS4:CG33909	ALD	0.126
FBgn0000064	FBgn0053881	25294943	P07764	P84040	HIS4:CG33909	ALD	0.126
FBgn0000064	FBgn0053885	25294943	P07764	P84040	HIS4:CG33909	ALD	0.126
FBgn0000064	FBgn0053889	25294943	P07764	P84040	HIS4:CG33909	ALD	0.126
FBgn0000064	FBgn0053901	25294943	P07764	P84040	HIS4:CG33909	ALD	0.126
FBgn0000064	FBgn0053903	25294943	P07764	P84040	HIS4:CG33909	ALD	0.126
FBgn0000064	FBgn0053905	25294943	P07764	P84040	HIS4:CG33909	ALD	0.126
FBgn0000064	FBgn0085415	25294943	P07764	Q1ECA0	Q1ECA0	ALD	0.236
FBgn0000064	FBgn0085454	25294943	P07764	A8JQT2	ALD	A8JQT2	0.126
FBgn0000064	FBgn0086904	22036573	P07764	Q94518	NACALPHA	ALD	0.126
FBgn0000064	FBgn0087002	22036573	P07764	Q9V496	RFABG	ALD	0.126
FBgn0000064	FBgn0250906	22036573	P07764	Q01604	PGK	ALD	0.126
FBgn0000064	FBgn0259703	25294943	P07764	B7Z0I0	ALD	B7Z0I0	0.126
FBgn0000064	FBgn0260049	25294943	P07764	Q9VU68	FLR	ALD	0.126
FBgn0000064	FBgn0261014	22036573	P07764	Q7KN62	TER94	ALD	0.126
FBgn0000064	FBgn0261836	25294943	P07764	M9MRJ4	ALD	M9MRJ4	0.126
FBgn0000064	FBgn0264449	25294943	P07764	Q9W5D0	Q9W5D0	ALD	0.126
FBgn0000064	FBgn0264695	22036573	P07764	P05661	ALD	MHC	0.126
FBgn0000064	FBgn0265416	25294943	P07764	Q9VYC7	NETO	ALD	0.126
FBgn0000064	FBgn0270926	25294943	P07764	Q7KTW9	ASPARAGINE-SYNTHETASE	ALD	0.236
FBgn0000064	FBgn0283471	22036573	P07764	P36188	WUPA	ALD	0.126
FBgn0000064	FBgn0285910	14605208	C8VV14;P07764	Q9W4P5	VHAAC39-1	ALD-RC	0.033;0.332
FBgn0000071	FBgn0000071	23827685	Q7KSX2	Q7KSX2	AMA	AMA	0.155
FBgn0000071	FBgn0002774	14605208	P15364	P24785	MLE	AMA	0.354
FBgn0000071	FBgn0004108	unpublished	P15364	P23654	NRT	AMA	0.126
FBgn0000071	FBgn0004177	14605208	P15364	P23696	MTS	AMA	0.354
FBgn0000071	FBgn0024432	22036573	P15364	Q94524	DLC90F	AMA	0.126
FBgn0000071	FBgn0031106	14605208	P15364	Q9VR90	SYX16	AMA	0.21
FBgn0000071	FBgn0032004	14605208	P15364	Q9VLR0	CG8292-RA	AMA	0.21
FBgn0000071	FBgn0034706	14605208	P15364	Q9W279	Q9W279	AMA	0.21
FBgn0000071	FBgn0035534	14605208	P15364	Q9VZD5	MRPS6	AMA	0.354
FBgn0000071	FBgn0039440	14605208	P15364	Q9VBD6	TWDLJ	AMA	0.21
FBgn0000071	FBgn0040028	14605208	P15364	Q8IRZ1	Q8IRZ1	AMA	0.21
FBgn0000071	FBgn0041582	14605208	P15364	B7YZS3;Q9W1A4	AMA;TAMO	AMA;TAMO	0.033;0.332
FBgn0000071	FBgn0050106	14605208	P15364	A1ZAX0	AMA	CCHA1-R	0.21
FBgn0000071	FBgn0052819	14605208	P15364	Q8I0K9	Q8I0K9	AMA	0.033
FBgn0000071	FBgn0052820	14605208	P15364	Q8I0K9	Q8I0K9	AMA	0.033
FBgn0000075	FBgn0004106	15575970	P18486;Q9VIZ9	P23572	AMD;CDC2	AMD;CDC2	0.183
FBgn0000078	FBgn0033614	14605208	P81641	A1Z8I9	AMY-D	OBP47B	0.183
FBgn0000078	FBgn0050011	14605208	P81641	Q8SY59	GEM	AMY-D	0.183
FBgn0000083	FBgn0000084	22036573	P22464	P22465	ANXB10	ANXB9	0.126
FBgn0000083	FBgn0004167	14605208	P22464	Q9VZQ3	KST	ANXB9	0.21
FBgn0000083	FBgn0004907	14605208	P22464	P29310	14-3-3ZETA	ANXB9	0.21
FBgn0000083	FBgn0010288	22036573	P22464	P35122	UCH	ANXB9	0.126
FBgn0000083	FBgn0016919	14605208	P22464	Q9V9R6	NOMPB	ANXB9	0.21
FBgn0000083	FBgn0023094	15710747	P22464	O61734	ANXB9	CYC	0.183
FBgn0000083	FBgn0027585	14605208	P22464	Q0E9F3	CG8740-RB	ANXB9	0.21
FBgn0000083	FBgn0032140	14605208	P22464	Q9VL93	Q9VL93	ANXB9	0.354
FBgn0000083	FBgn0035112	14605208	P22464	Q9W0T6	Q9W0T6	ANXB9	0.354
FBgn0000083	FBgn0035772	22036573	P22464	Q9NFP5	SH3BETA	ANXB9	0.126
FBgn0000084	FBgn0000150	22036573	P22465	P08879	ANXB10	AWD	0.126
FBgn0000084	FBgn0000308	22036573	P22465	P25843	CHIC	ANXB10	0.126
FBgn0000084	FBgn0000559	22036573	P22465	P13060	ANXB10	EF2	0.126
FBgn0000084	FBgn0000579	22036573	P22465	P15007	ANXB10	ENO	0.126
FBgn0000084	FBgn0001091	22036573	P22465	P07486	ANXB10	GAPDH1	0.126
FBgn0000084	FBgn0001233	22036573	P22465	P02828	ANXB10	HSP83	0.126
FBgn0000084	FBgn0002031	22036573	P22465	P24156	L(2)37CC	ANXB10	0.126
FBgn0000084	FBgn0002284	22036573	P22465	P40304	PROSBETA6	ANXB10	0.126
FBgn0000084	FBgn0003462	22036573	P22465	P61851	SOD	ANXB10	0.126
FBgn0000084	FBgn0004066	22036573	P22465	P22769	PROSALPHA4	ANXB10	0.126
FBgn0000084	FBgn0004362	22036573	P22465	Q05783	HMGD	ANXB10	0.126
FBgn0000084	FBgn0004363	22036573	P22465	Q94920	PORIN	ANXB10	0.126
FBgn0000084	FBgn0004432	22036573	P22465	P25007	CYP1	ANXB10	0.126
FBgn0000084	FBgn0004654	22036573	P22465	P41572	PGD	ANXB10	0.126
FBgn0000084	FBgn0004907	22036573	P22465	P29310	14-3-3ZETA	ANXB10	0.126
FBgn0000084	FBgn0005585	22036573	P22465	P29413	CRC	ANXB10	0.126
FBgn0000084	FBgn0005655	22036573	P22465	P17917	ANXB10	PCNA	0.126
FBgn0000084	FBgn0010217	22036573	P22465	Q05825	ATPSYN-BETA	ANXB10	0.126
FBgn0000084	FBgn0010288	22036573	P22465	P35122	UCH	ANXB10	0.126
FBgn0000084	FBgn0011661	22036573	P22465	P46150	MOE	ANXB10	0.126
FBgn0000084	FBgn0013954	22036573	P22465	P48375	FK506-BP2	ANXB10	0.126
FBgn0000084	FBgn0014002	22036573	P22465	P54399	PDI	ANXB10	0.126
FBgn0000084	FBgn0015379	22036573	P22465	P54353	DOD	ANXB10	0.126
FBgn0000084	FBgn0016119	22036573	P22465	Q24407	ATPSYN-CF6	ANXB10	0.126
FBgn0000084	FBgn0016685	22036573	P22465	Q27415	NLP	ANXB10	0.126
FBgn0000084	FBgn0020238	22036573	P22465	P92177	14-3-3EPSILON	ANXB10	0.126
FBgn0000084	FBgn0020653	22036573	P22465	P91938	TRXR-1	ANXB10	0.126
FBgn0000084	FBgn0021765	22036573	P22465	O18404	ANXB10	SCU	0.126
FBgn0000084	FBgn0023175	22036573	P22465	Q9V5C6	PROSALPHA7	ANXB10	0.126
FBgn0000084	FBgn0025885	22036573	P22465	O97477	ANXB10	INOS	0.126
FBgn0000084	FBgn0026380	22036573	P22465	Q9XYN7	PROSBETA3	ANXB10	0.126
FBgn0000084	FBgn0031453	22036573	P22465	Q9VQF7	BACC	ANXB10	0.126
FBgn0000084	FBgn0031670	22036573	P22465	Q9VMV6	Q9VMV6	ANXB10	0.126
FBgn0000084	FBgn0032198	22036573	P22465	Q9VL18	EEF1DELTA	ANXB10	0.126
FBgn0000084	FBgn0034402	22036573	P22465	Q7K0F0	Q7K0F0	ANXB10	0.126
FBgn0000084	FBgn0035772	22036573	P22465	Q9NFP5	SH3BETA	ANXB10	0.126
FBgn0000084	FBgn0035853	22036573	P22465	Q9VSF3	UBC12	ANXB10	0.126
FBgn0000084	FBgn0037728	22036573	P22465	Q9VH95	Q9VH95	ANXB10	0.126
FBgn0000084	FBgn0037874	22036573	P22465	Q9VGS2	TCTP	ANXB10	0.126
FBgn0000084	FBgn0040070	22036573	P22465	Q9V429	TRX-2	ANXB10	0.126
FBgn0000084	FBgn0050382	22036573	P22465	Q9XZJ4	PROSALPHA1	ANXB10	0.126
FBgn0000084	FBgn0051363	22036573	P22465	Q9I7K0	JUPITER	ANXB10	0.126
FBgn0000084	FBgn0086134	22036573	P22465	P40301	PROSALPHA2	ANXB10	0.126
FBgn0000084	FBgn0086904	22036573	P22465	Q94518	NACALPHA	ANXB10	0.126
FBgn0000084	FBgn0250746	22036573	P22465	Q9VNA5	PROSBETA7	ANXB10	0.126
FBgn0000084	FBgn0250843	22036573	P22465	P12881	ANXB10	PROSALPHA6	0.126
FBgn0000084	FBgn0250906	22036573	P22465	Q01604	PGK	ANXB10	0.126
FBgn0000084	FBgn0261014	22036573	P22465	Q7KN62	TER94	ANXB10	0.126
FBgn0000084	FBgn0262736	25294943	P22465	P23380	VHA16-1	ANXB10	0.126
FBgn0000084	FBgn0263121	22036573	P22465	Q9XZJ4	PROSALPHA1	ANXB10	0.126
FBgn0000084	FBgn0285952	22036573	P22465	Q9GU68	EIF-5A	ANXB10	0.126
FBgn0000094	FBgn0037547	14605208	P21663	Q9VHW0	Q9VHW0	ANP	0.21
FBgn0000097	FBgn0023214	15260987	Q01842	Q7K119	EDL	AOP	0.396
FBgn0000097	FBgn0030863	18426905	Q01842	Q9VX25	Q9VX25	AOP	0.21
FBgn0000097	FBgn0036018	14605208	Q01842	Q9VT19	Q9VT19	AOP	0.21
FBgn0000097	FBgn0036311	14605208	Q01842	Q8IQI1	Q8IQI1	AOP	0.21
FBgn0000097	FBgn0037619	14605208	Q01842	Q9VHM5	CG8159-RB	AOP	0.21
FBgn0000097	FBgn0037781	14605208	Q01842	Q8T913	FANCL	AOP	0.21
FBgn0000097	FBgn0039827	14605208	Q01842	Q9VA02	Q9VA02	AOP	0.354
FBgn0000100	FBgn0000319	22036573	P19889	P29742	CHC	RPLP0	0.126
FBgn0000100	FBgn0000927	11944949	P19889	P25028	FS(1)YA	RPLP0	0.21
FBgn0000100	FBgn0001114	22036573	P19889	P33438	GLT	RPLP0	0.126
FBgn0000100	FBgn0002593	14605208	P19889	P08570	RPLP0	RPLP1	0.597
FBgn0000100	FBgn0004132	22036573	P19889	Q8T9B6	BOCA	RPLP0	0.126
FBgn0000100	FBgn0013303	14605208	P19889	P42325	NCA	RPLP0	0.354
FBgn0000100	FBgn0015019	22036573	P19889	P48605	CCTGAMMA	RPLP0	0.126
FBgn0000100	FBgn0020238	20818332	P19889	P92177	14-3-3EPSILON	RPLP0	0.081
FBgn0000100	FBgn0026088	14605208	P19889	O97420	RPLP0	O97420	0.354
FBgn0000100	FBgn0027291	22036573	P19889	Q9VWH4	L(1)G0156	RPLP0	0.126
FBgn0000100	FBgn0037728	22036573	P19889	Q9VH95	Q9VH95	RPLP0	0.126
FBgn0000100	FBgn0038149	14605208	P19889	Q95RA9	Q95RA9	RPLP0	0.354
FBgn0000100	FBgn0041171	15710747	P19889	Q9VZF4	AGO	RPLP0	0.309
FBgn0000100	FBgn0086904	22036573	P19889	Q94518	NACALPHA	RPLP0	0.126
FBgn0000100	FBgn0261014	22036573	P19889	Q7KN62	TER94	RPLP0	0.126
FBgn0000100	FBgn0266722	14605208	P19889	Q9VF82	TRS33	RPLP0	0.21
FBgn0000108	FBgn0000635	15976083	P14599	P34082	FAS2	APPL	0.376
FBgn0000108	FBgn0026313	11912189	P14599	Q9VX41	X11L	APPL	0.569
FBgn0000108	FBgn0029676	22036573	P14599	C4NYP8;Q86DS1	APPL;HIP-R	APPL;HIP	0.126
FBgn0000108	FBgn0040281	11912189	P14599	Q9W0K0	APLIP1	APPL	0.902
FBgn0000108	FBgn0260484	22036573	P14599	C4NYP8;Q86DS1	APPL;HIP-R	APPL;HIP	0.126
FBgn0000108	FBgn0283473	11912189	P14599	Q9VWQ2	PK17E	APPL	0.309
FBgn0000109	FBgn0029833	14605208	P12426	Q9W445	Q9W445	APRT	0.354
FBgn0000109	FBgn0031661	22036573	P12426	Q9VMW9	GMD	APRT	0.126
FBgn0000114	FBgn0003137	14605208	Q8IP90	Q868Z9	ARET	PPN	0.183
FBgn0000114	FBgn0003716	25294943	Q8IP90	Q9VMT1	Q9VMT1	ARET	0.126
FBgn0000114	FBgn0004859	15710747	Q8IP90	P19538	ARET	CI	0.033
FBgn0000114	FBgn0011592	25294943	Q960Z4	A1Z920	Q960Z4	A1Z920	0.126
FBgn0000114	FBgn0011666	14605208	Q8IP90	Q8IMS8	ARET	MSI	0.183
FBgn0000114	FBgn0025790	14605208	Q8IP90	Q8SXP8	TBPH	ARET	0.183
FBgn0000114	FBgn0031452	14605208	Q8IP90	Q9VQF5	CWC25	ARET	0.183
FBgn0000114	FBgn0035607	14605208	Q8IP90	Q9VRL7	Q9VRL7	ARET	0.183
FBgn0000114	FBgn0037931	14605208	Q8IP90	Q9VGK1	CG18476-RA	ARET	0.183
FBgn0000114	FBgn0086358	14605208	Q8IP90	Q6NQZ7	ARET	TAB2	0.183
FBgn0000114	FBgn0261456	14605208	Q8IP90	Q8T0S6	HPO	ARET	0.21
FBgn0000114	FBgn0262737	14605208	Q8IP90	P91632	ARET	MUB	0.183
FBgn0000114	FBgn0263197	14605208	Q8IP90	A1ZAU8	ARET	PATRONIN	0.183
FBgn0000115	FBgn0004066	19079254	P25160	P22769	ARL1	PROSALPHA4	0.236
FBgn0000115	FBgn0015019	14605208	P25160	P48605	CCTGAMMA	ARL1	0.354
FBgn0000115	FBgn0028546	14605208	P25160	Q9V428	ICS	ARL1	0.21
FBgn0000115	FBgn0032397	14605208	P25160	Q9VKC8	TOM70	ARL1	0.21
FBgn0000115	FBgn0036349	14605208	P25160	Q9VU59	SNCF	ARL1	0.21
FBgn0000115	FBgn0039508	14605208	P25160	Q9VB48	Q9VB48	ARL1	0.21
FBgn0000115	FBgn0262116	14605208	P25160	Q8MSF5	Q8MSF5	ARL1	0.354
FBgn0000115	FBgn0285910	14605208	P25160	Q9W4P5	VHAAC39-1	ARL1	0.354
FBgn0000116	FBgn0000579	22036573	P48610	P15007	ARGK	ENO	0.126
FBgn0000116	FBgn0000667	22036573	P48610	P18091	ARGK	ACTN	0.126
FBgn0000116	FBgn0001075	25215488	P48610	P33450	ARGK	FT	0.183
FBgn0000116	FBgn0001092	22036573	P48610	P07487	ARGK	GAPDH2	0.126
FBgn0000116	FBgn0001098	22036573	P48610	P54385	GDH	ARGK	0.126
FBgn0000116	FBgn0001128	22036573	P48610	P13706	ARGK	GPDH	0.126
FBgn0000116	FBgn0002565	22036573	P48610	Q24388	LSP2	ARGK	0.126
FBgn0000116	FBgn0002772	22036573	P48610	P06742	ARGK	MLC1	0.126
FBgn0000116	FBgn0002773	22036573	P48610	P18432	ARGK	MLC2	0.126
FBgn0000116	FBgn0003149	22036573	P48610	P35415;P35416	ARGK	PRM	0.126
FBgn0000116	FBgn0003942	24292889	P48610	P15357	ARGK	RPS27A	0.21
FBgn0000116	FBgn0004045	22036573	P48610	P02843	ARGK	YP1	0.126
FBgn0000116	FBgn0004047	22036573	P48610	P06607	ARGK	YP3	0.126
FBgn0000116	FBgn0004117	22036573	P48610	P09491	ARGK	TM2	0.126
FBgn0000116	FBgn0004169	22036573	P48610	P19351	ARGK	UP	0.126
FBgn0000116	FBgn0004507	22036573	P48610	Q9XTL9	GLYP	ARGK	0.126
FBgn0000116	FBgn0005391	22036573	P48610	P02844	ARGK	YP2	0.126
FBgn0000116	FBgn0010247	17827147	P48610	P35875	ARGK	PARP	0.21
FBgn0000116	FBgn0010905	25294943	P48610	M9NFI9	ARGK	M9NFI9	0.236
FBgn0000116	FBgn0011277	14605208	P48610	Q9W4I4	HLH4C	ARGK	0.183
FBgn0000116	FBgn0013269	25813344	P48610	P54397	FK506-BP1	ARGK	0.21
